COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
4,0,1000,24,0,Gal,d18:1,24:0
4.2,0,1000,24,0,Gal,d18:1,24:0
4.4,0,1000,24,0,Gal,d18:1,24:0
4.6,0,1000,24,0,Gal,d18:1,24:0
4.8,0,1000,24,0,Gal,d18:1,24:0
5,0,1000,24,0,Gal,d18:1,24:0
5.2,0,1000,24,0,Gal,d18:1,24:0
5.4,0,1000,24,0,Gal,d18:1,24:0
5.6,0,1000,24,0,Gal,d18:1,24:0
5.8,0,1000,24,0,Gal,d18:1,24:0
6,0,1000,24,0,Gal,d18:1,24:0
6.2,0,1000,24,0,Gal,d18:1,24:0
6.4,0,1000,24,0,Gal,d18:1,24:0
6.6,0,1000,24,0,Gal,d18:1,24:0
6.8,0,1000,24,0,Gal,d18:1,24:0
7,0,1000,24,0,Gal,d18:1,24:0
7.2,0,1000,24,0,Gal,d18:1,24:0
7.4,0,1000,24,0,Gal,d18:1,24:0
7.6,0,1000,24,0,Gal,d18:1,24:0
7.8,0,1000,24,0,Gal,d18:1,24:0
8,0,1000,24,0,Gal,d18:1,24:0
8.2,0,1000,24,0,Gal,d18:1,24:0
8.4,0,1000,24,0,Gal,d18:1,24:0
8.6,0,1000,24,0,Gal,d18:1,24:0
8.8,0,1000,24,0,Gal,d18:1,24:0
9,0,1000,24,0,Gal,d18:1,24:0
9.2,0,1000,24,0,Gal,d18:1,24:0
9.4,0,1000,24,0,Gal,d18:1,24:0
9.6,0,1000,24,0,Gal,d18:1,24:0
9.8,0,1000,24,0,Gal,d18:1,24:0
10,0,1000,24,0,Gal,d18:1,24:0
-10,0,1100,24,0,Gal,d18:1,24:0
-9.8,0,1100,24,0,Gal,d18:1,24:0
-9.6,0,1100,24,0,Gal,d18:1,24:0
-9.4,0,1100,24,0,Gal,d18:1,24:0
-9.2,0,1100,24,0,Gal,d18:1,24:0
-9,0,1100,24,0,Gal,d18:1,24:0
-8.8,0,1100,24,0,Gal,d18:1,24:0
-8.6,0,1100,24,0,Gal,d18:1,24:0
-8.4,0,1100,24,0,Gal,d18:1,24:0
-8.2,0,1100,24,0,Gal,d18:1,24:0
-8,0,1100,24,0,Gal,d18:1,24:0
-7.8,0,1100,24,0,Gal,d18:1,24:0
-7.6,0,1100,24,0,Gal,d18:1,24:0
-7.4,0,1100,24,0,Gal,d18:1,24:0
-7.2,0,1100,24,0,Gal,d18:1,24:0
-7,0,1100,24,0,Gal,d18:1,24:0
-6.8,0,1100,24,0,Gal,d18:1,24:0
-6.6,0,1100,24,0,Gal,d18:1,24:0
-6.4,0,1100,24,0,Gal,d18:1,24:0
-6.2,0,1100,24,0,Gal,d18:1,24:0
-6,0,1100,24,0,Gal,d18:1,24:0
-5.8,0,1100,24,0,Gal,d18:1,24:0
-5.6,0,1100,24,0,Gal,d18:1,24:0
-5.4,0,1100,24,0,Gal,d18:1,24:0
-5.2,0,1100,24,0,Gal,d18:1,24:0
-5,0,1100,24,0,Gal,d18:1,24:0
-4.8,0,1100,24,0,Gal,d18:1,24:0
-4.6,0,1100,24,0,Gal,d18:1,24:0
-4.4,0,1100,24,0,Gal,d18:1,24:0
-4.2,0,1100,24,0,Gal,d18:1,24:0
-4,0,1100,24,0,Gal,d18:1,24:0
-3.8,0,1100,24,0,Gal,d18:1,24:0
-3.6,0,1100,24,0,Gal,d18:1,24:0
-3.4,0,1100,24,0,Gal,d18:1,24:0
-3.2,0,1100,24,0,Gal,d18:1,24:0
-3,0,1100,24,0,Gal,d18:1,24:0
-2.8,0,1100,24,0,Gal,d18:1,24:0
-2.6,0,1100,24,0,Gal,d18:1,24:0
-2.4,0,1100,24,0,Gal,d18:1,24:0
-2.2,0,1100,24,0,Gal,d18:1,24:0
-2,0,1100,24,0,Gal,d18:1,24:0
-1.8,40,1100,24,0,Gal,d18:1,24:0
-1.6,0,1100,24,0,Gal,d18:1,24:0
-1.4,100,1100,24,0,Gal,d18:1,24:0
-1.2,640,1100,24,0,Gal,d18:1,24:0
-1,1380,1100,24,0,Gal,d18:1,24:0
-0.8,3000,1100,24,0,Gal,d18:1,24:0
-0.6,4280,1100,24,0,Gal,d18:1,24:0
-0.4,4800,1100,24,0,Gal,d18:1,24:0
-0.2,5120,1100,24,0,Gal,d18:1,24:0
0,4120,1100,24,0,Gal,d18:1,24:0
0.2,2520,1100,24,0,Gal,d18:1,24:0
0.4,2860,1100,24,0,Gal,d18:1,24:0
0.6,2540,1100,24,0,Gal,d18:1,24:0
0.8,1380,1100,24,0,Gal,d18:1,24:0
1,780,1100,24,0,Gal,d18:1,24:0
1.2,160,1100,24,0,Gal,d18:1,24:0
1.4,0,1100,24,0,Gal,d18:1,24:0
1.6,0,1100,24,0,Gal,d18:1,24:0
1.8,0,1100,24,0,Gal,d18:1,24:0
2,0,1100,24,0,Gal,d18:1,24:0
2.2,0,1100,24,0,Gal,d18:1,24:0
2.4,0,1100,24,0,Gal,d18:1,24:0
2.6,0,1100,24,0,Gal,d18:1,24:0
2.8,0,1100,24,0,Gal,d18:1,24:0
3,0,1100,24,0,Gal,d18:1,24:0
3.2,0,1100,24,0,Gal,d18:1,24:0
3.4,0,1100,24,0,Gal,d18:1,24:0
3.6,0,1100,24,0,Gal,d18:1,24:0
3.8,0,1100,24,0,Gal,d18:1,24:0
4,0,1100,24,0,Gal,d18:1,24:0
4.2,0,1100,24,0,Gal,d18:1,24:0
4.4,0,1100,24,0,Gal,d18:1,24:0
4.6,0,1100,24,0,Gal,d18:1,24:0
4.8,0,1100,24,0,Gal,d18:1,24:0
5,0,1100,24,0,Gal,d18:1,24:0
5.2,0,1100,24,0,Gal,d18:1,24:0
5.4,0,1100,24,0,Gal,d18:1,24:0
5.6,0,1100,24,0,Gal,d18:1,24:0
5.8,0,1100,24,0,Gal,d18:1,24:0
6,0,1100,24,0,Gal,d18:1,24:0
6.2,0,1100,24,0,Gal,d18:1,24:0
6.4,0,1100,24,0,Gal,d18:1,24:0
6.6,0,1100,24,0,Gal,d18:1,24:0
6.8,0,1100,24,0,Gal,d18:1,24:0
7,0,1100,24,0,Gal,d18:1,24:0
7.2,0,1100,24,0,Gal,d18:1,24:0
7.4,0,1100,24,0,Gal,d18:1,24:0
7.6,0,1100,24,0,Gal,d18:1,24:0
7.8,0,1100,24,0,Gal,d18:1,24:0
8,0,1100,24,0,Gal,d18:1,24:0
8.2,0,1100,24,0,Gal,d18:1,24:0
8.4,0,1100,24,0,Gal,d18:1,24:0
8.6,0,1100,24,0,Gal,d18:1,24:0
8.8,0,1100,24,0,Gal,d18:1,24:0
9,0,1100,24,0,Gal,d18:1,24:0
9.2,0,1100,24,0,Gal,d18:1,24:0
9.4,0,1100,24,0,Gal,d18:1,24:0
9.6,0,1100,24,0,Gal,d18:1,24:0
9.8,0,1100,24,0,Gal,d18:1,24:0
10,0,1100,24,0,Gal,d18:1,24:0
-10,0,1200,24,0,Gal,d18:1,24:0
-9.8,0,1200,24,0,Gal,d18:1,24:0
-9.6,0,1200,24,0,Gal,d18:1,24:0
-9.4,0,1200,24,0,Gal,d18:1,24:0
-9.2,0,1200,24,0,Gal,d18:1,24:0
-9,0,1200,24,0,Gal,d18:1,24:0
-8.8,0,1200,24,0,Gal,d18:1,24:0
-8.6,0,1200,24,0,Gal,d18:1,24:0
-8.4,0,1200,24,0,Gal,d18:1,24:0
-8.2,0,1200,24,0,Gal,d18:1,24:0
-8,0,1200,24,0,Gal,d18:1,24:0
-7.8,0,1200,24,0,Gal,d18:1,24:0
-7.6,0,1200,24,0,Gal,d18:1,24:0
-7.4,0,1200,24,0,Gal,d18:1,24:0
-7.2,0,1200,24,0,Gal,d18:1,24:0
-7,0,1200,24,0,Gal,d18:1,24:0
-6.8,0,1200,24,0,Gal,d18:1,24:0
-6.6,0,1200,24,0,Gal,d18:1,24:0
-6.4,0,1200,24,0,Gal,d18:1,24:0
-6.2,0,1200,24,0,Gal,d18:1,24:0
-6,0,1200,24,0,Gal,d18:1,24:0
-5.8,0,1200,24,0,Gal,d18:1,24:0
-5.6,0,1200,24,0,Gal,d18:1,24:0
-5.4,0,1200,24,0,Gal,d18:1,24:0
-5.2,0,1200,24,0,Gal,d18:1,24:0
-5,0,1200,24,0,Gal,d18:1,24:0
-4.8,0,1200,24,0,Gal,d18:1,24:0
-4.6,0,1200,24,0,Gal,d18:1,24:0
-4.4,0,1200,24,0,Gal,d18:1,24:0
-4.2,0,1200,24,0,Gal,d18:1,24:0
-4,0,1200,24,0,Gal,d18:1,24:0
-3.8,0,1200,24,0,Gal,d18:1,24:0
-3.6,0,1200,24,0,Gal,d18:1,24:0
-3.4,0,1200,24,0,Gal,d18:1,24:0
-3.2,0,1200,24,0,Gal,d18:1,24:0
-3,0,1200,24,0,Gal,d18:1,24:0
-2.8,0,1200,24,0,Gal,d18:1,24:0
-2.6,0,1200,24,0,Gal,d18:1,24:0
-2.4,0,1200,24,0,Gal,d18:1,24:0
-2.2,0,1200,24,0,Gal,d18:1,24:0
-2,0,1200,24,0,Gal,d18:1,24:0
-1.8,0,1200,24,0,Gal,d18:1,24:0
-1.6,20,1200,24,0,Gal,d18:1,24:0
-1.4,100,1200,24,0,Gal,d18:1,24:0
-1.2,360,1200,24,0,Gal,d18:1,24:0
-1,1260,1200,24,0,Gal,d18:1,24:0
-0.8,2500,1200,24,0,Gal,d18:1,24:0
-0.6,3900,1200,24,0,Gal,d18:1,24:0
-0.4,4720,1200,24,0,Gal,d18:1,24:0
-0.2,3940,1200,24,0,Gal,d18:1,24:0
0,3700,1200,24,0,Gal,d18:1,24:0
0.2,3900,1200,24,0,Gal,d18:1,24:0
0.4,3840,1200,24,0,Gal,d18:1,24:0
0.6,2100,1200,24,0,Gal,d18:1,24:0
0.8,1020,1200,24,0,Gal,d18:1,24:0
1,420,1200,24,0,Gal,d18:1,24:0
1.2,40,1200,24,0,Gal,d18:1,24:0
1.4,20,1200,24,0,Gal,d18:1,24:0
1.6,0,1200,24,0,Gal,d18:1,24:0
1.8,0,1200,24,0,Gal,d18:1,24:0
2,0,1200,24,0,Gal,d18:1,24:0
2.2,0,1200,24,0,Gal,d18:1,24:0
2.4,0,1200,24,0,Gal,d18:1,24:0
2.6,0,1200,24,0,Gal,d18:1,24:0
2.8,0,1200,24,0,Gal,d18:1,24:0
3,0,1200,24,0,Gal,d18:1,24:0
3.2,0,1200,24,0,Gal,d18:1,24:0
3.4,0,1200,24,0,Gal,d18:1,24:0
3.6,0,1200,24,0,Gal,d18:1,24:0
3.8,0,1200,24,0,Gal,d18:1,24:0
4,0,1200,24,0,Gal,d18:1,24:0
4.2,0,1200,24,0,Gal,d18:1,24:0
4.4,0,1200,24,0,Gal,d18:1,24:0
4.6,0,1200,24,0,Gal,d18:1,24:0
4.8,0,1200,24,0,Gal,d18:1,24:0
5,0,1200,24,0,Gal,d18:1,24:0
5.2,0,1200,24,0,Gal,d18:1,24:0
5.4,0,1200,24,0,Gal,d18:1,24:0
5.6,0,1200,24,0,Gal,d18:1,24:0
5.8,0,1200,24,0,Gal,d18:1,24:0
6,0,1200,24,0,Gal,d18:1,24:0
6.2,0,1200,24,0,Gal,d18:1,24:0
6.4,0,1200,24,0,Gal,d18:1,24:0
6.6,0,1200,24,0,Gal,d18:1,24:0
6.8,0,1200,24,0,Gal,d18:1,24:0
7,0,1200,24,0,Gal,d18:1,24:0
7.2,0,1200,24,0,Gal,d18:1,24:0
7.4,0,1200,24,0,Gal,d18:1,24:0
7.6,0,1200,24,0,Gal,d18:1,24:0
7.8,0,1200,24,0,Gal,d18:1,24:0
8,0,1200,24,0,Gal,d18:1,24:0
8.2,0,1200,24,0,Gal,d18:1,24:0
8.4,0,1200,24,0,Gal,d18:1,24:0
8.6,0,1200,24,0,Gal,d18:1,24:0
8.8,0,1200,24,0,Gal,d18:1,24:0
9,0,1200,24,0,Gal,d18:1,24:0
9.2,0,1200,24,0,Gal,d18:1,24:0
9.4,0,1200,24,0,Gal,d18:1,24:0
9.6,0,1200,24,0,Gal,d18:1,24:0
9.8,0,1200,24,0,Gal,d18:1,24:0
10,0,1200,24,0,Gal,d18:1,24:0
-10,0,1300,24,0,Gal,d18:1,24:0
-9.8,0,1300,24,0,Gal,d18:1,24:0
-9.6,0,1300,24,0,Gal,d18:1,24:0
-9.4,0,1300,24,0,Gal,d18:1,24:0
-9.2,0,1300,24,0,Gal,d18:1,24:0
-9,0,1300,24,0,Gal,d18:1,24:0
-8.8,0,1300,24,0,Gal,d18:1,24:0
-8.6,0,1300,24,0,Gal,d18:1,24:0
-8.4,0,1300,24,0,Gal,d18:1,24:0
-8.2,0,1300,24,0,Gal,d18:1,24:0
-8,0,1300,24,0,Gal,d18:1,24:0
-7.8,0,1300,24,0,Gal,d18:1,24:0
-7.6,0,1300,24,0,Gal,d18:1,24:0
-7.4,0,1300,24,0,Gal,d18:1,24:0
-7.2,0,1300,24,0,Gal,d18:1,24:0
-7,0,1300,24,0,Gal,d18:1,24:0
-6.8,0,1300,24,0,Gal,d18:1,24:0
-6.6,0,1300,24,0,Gal,d18:1,24:0
-6.4,0,1300,24,0,Gal,d18:1,24:0
-6.2,0,1300,24,0,Gal,d18:1,24:0
-6,0,1300,24,0,Gal,d18:1,24:0
-5.8,0,1300,24,0,Gal,d18:1,24:0
-5.6,0,1300,24,0,Gal,d18:1,24:0
-5.4,0,1300,24,0,Gal,d18:1,24:0
-5.2,0,1300,24,0,Gal,d18:1,24:0
-5,0,1300,24,0,Gal,d18:1,24:0
-4.8,0,1300,24,0,Gal,d18:1,24:0
-4.6,0,1300,24,0,Gal,d18:1,24:0
-4.4,0,1300,24,0,Gal,d18:1,24:0
-4.2,0,1300,24,0,Gal,d18:1,24:0
-4,0,1300,24,0,Gal,d18:1,24:0
-3.8,0,1300,24,0,Gal,d18:1,24:0
-3.6,0,1300,24,0,Gal,d18:1,24:0
-3.4,0,1300,24,0,Gal,d18:1,24:0
-3.2,0,1300,24,0,Gal,d18:1,24:0
-3,0,1300,24,0,Gal,d18:1,24:0
-2.8,0,1300,24,0,Gal,d18:1,24:0
-2.6,0,1300,24,0,Gal,d18:1,24:0
-2.4,0,1300,24,0,Gal,d18:1,24:0
-2.2,0,1300,24,0,Gal,d18:1,24:0
-2,0,1300,24,0,Gal,d18:1,24:0
-1.8,0,1300,24,0,Gal,d18:1,24:0
-1.6,20,1300,24,0,Gal,d18:1,24:0
-1.4,160,1300,24,0,Gal,d18:1,24:0
-1.2,280,1300,24,0,Gal,d18:1,24:0
-1,1340,1300,24,0,Gal,d18:1,24:0
-0.8,3120,1300,24,0,Gal,d18:1,24:0
-0.6,4800,1300,24,0,Gal,d18:1,24:0
-0.4,5920,1300,24,0,Gal,d18:1,24:0
-0.2,5480,1300,24,0,Gal,d18:1,24:0
0,6540,1300,24,0,Gal,d18:1,24:0
0.2,4360,1300,24,0,Gal,d18:1,24:0
0.4,3340,1300,24,0,Gal,d18:1,24:0
0.6,2300,1300,24,0,Gal,d18:1,24:0
0.8,1360,1300,24,0,Gal,d18:1,24:0
1,340,1300,24,0,Gal,d18:1,24:0
1.2,220,1300,24,0,Gal,d18:1,24:0
1.4,0,1300,24,0,Gal,d18:1,24:0
1.6,0,1300,24,0,Gal,d18:1,24:0
1.8,0,1300,24,0,Gal,d18:1,24:0
2,0,1300,24,0,Gal,d18:1,24:0
2.2,0,1300,24,0,Gal,d18:1,24:0
2.4,0,1300,24,0,Gal,d18:1,24:0
2.6,0,1300,24,0,Gal,d18:1,24:0
2.8,0,1300,24,0,Gal,d18:1,24:0
3,0,1300,24,0,Gal,d18:1,24:0
3.2,0,1300,24,0,Gal,d18:1,24:0
3.4,0,1300,24,0,Gal,d18:1,24:0
3.6,0,1300,24,0,Gal,d18:1,24:0
3.8,0,1300,24,0,Gal,d18:1,24:0
4,0,1300,24,0,Gal,d18:1,24:0
4.2,0,1300,24,0,Gal,d18:1,24:0
4.4,0,1300,24,0,Gal,d18:1,24:0
4.6,0,1300,24,0,Gal,d18:1,24:0
4.8,0,1300,24,0,Gal,d18:1,24:0
5,0,1300,24,0,Gal,d18:1,24:0
5.2,0,1300,24,0,Gal,d18:1,24:0
5.4,0,1300,24,0,Gal,d18:1,24:0
5.6,0,1300,24,0,Gal,d18:1,24:0
5.8,0,1300,24,0,Gal,d18:1,24:0
6,0,1300,24,0,Gal,d18:1,24:0
6.2,0,1300,24,0,Gal,d18:1,24:0
6.4,0,1300,24,0,Gal,d18:1,24:0
6.6,0,1300,24,0,Gal,d18:1,24:0
6.8,0,1300,24,0,Gal,d18:1,24:0
7,0,1300,24,0,Gal,d18:1,24:0
7.2,0,1300,24,0,Gal,d18:1,24:0
7.4,0,1300,24,0,Gal,d18:1,24:0
7.6,0,1300,24,0,Gal,d18:1,24:0
7.8,0,1300,24,0,Gal,d18:1,24:0
8,0,1300,24,0,Gal,d18:1,24:0
8.2,0,1300,24,0,Gal,d18:1,24:0
8.4,0,1300,24,0,Gal,d18:1,24:0
8.6,0,1300,24,0,Gal,d18:1,24:0
8.8,0,1300,24,0,Gal,d18:1,24:0
9,0,1300,24,0,Gal,d18:1,24:0
9.2,0,1300,24,0,Gal,d18:1,24:0
9.4,0,1300,24,0,Gal,d18:1,24:0
9.6,0,1300,24,0,Gal,d18:1,24:0
9.8,0,1300,24,0,Gal,d18:1,24:0
10,0,1300,24,0,Gal,d18:1,24:0
-10,0,1400,24,0,Gal,d18:1,24:0
-9.8,0,1400,24,0,Gal,d18:1,24:0
-9.6,0,1400,24,0,Gal,d18:1,24:0
-9.4,0,1400,24,0,Gal,d18:1,24:0
-9.2,0,1400,24,0,Gal,d18:1,24:0
-9,0,1400,24,0,Gal,d18:1,24:0
-8.8,0,1400,24,0,Gal,d18:1,24:0
-8.6,0,1400,24,0,Gal,d18:1,24:0
-8.4,0,1400,24,0,Gal,d18:1,24:0
-8.2,0,1400,24,0,Gal,d18:1,24:0
-8,0,1400,24,0,Gal,d18:1,24:0
-7.8,0,1400,24,0,Gal,d18:1,24:0
-7.6,0,1400,24,0,Gal,d18:1,24:0
-7.4,0,1400,24,0,Gal,d18:1,24:0
-7.2,0,1400,24,0,Gal,d18:1,24:0
-7,0,1400,24,0,Gal,d18:1,24:0
-6.8,0,1400,24,0,Gal,d18:1,24:0
-6.6,0,1400,24,0,Gal,d18:1,24:0
-6.4,0,1400,24,0,Gal,d18:1,24:0
-6.2,0,1400,24,0,Gal,d18:1,24:0
-6,0,1400,24,0,Gal,d18:1,24:0
-5.8,0,1400,24,0,Gal,d18:1,24:0
-5.6,0,1400,24,0,Gal,d18:1,24:0
-5.4,0,1400,24,0,Gal,d18:1,24:0
-5.2,0,1400,24,0,Gal,d18:1,24:0
-5,0,1400,24,0,Gal,d18:1,24:0
-4.8,0,1400,24,0,Gal,d18:1,24:0
-4.6,0,1400,24,0,Gal,d18:1,24:0
-4.4,0,1400,24,0,Gal,d18:1,24:0
-4.2,0,1400,24,0,Gal,d18:1,24:0
-4,0,1400,24,0,Gal,d18:1,24:0
-3.8,0,1400,24,0,Gal,d18:1,24:0
-3.6,0,1400,24,0,Gal,d18:1,24:0
-3.4,0,1400,24,0,Gal,d18:1,24:0
-3.2,0,1400,24,0,Gal,d18:1,24:0
-3,0,1400,24,0,Gal,d18:1,24:0
-2.8,0,1400,24,0,Gal,d18:1,24:0
-2.6,0,1400,24,0,Gal,d18:1,24:0
-2.4,0,1400,24,0,Gal,d18:1,24:0
-2.2,0,1400,24,0,Gal,d18:1,24:0
-2,0,1400,24,0,Gal,d18:1,24:0
-1.8,0,1400,24,0,Gal,d18:1,24:0
-1.6,0,1400,24,0,Gal,d18:1,24:0
-1.4,40,1400,24,0,Gal,d18:1,24:0
-1.2,240,1400,24,0,Gal,d18:1,24:0
-1,1080,1400,24,0,Gal,d18:1,24:0
-0.8,3620,1400,24,0,Gal,d18:1,24:0
-0.6,4580,1400,24,0,Gal,d18:1,24:0
-0.4,6960,1400,24,0,Gal,d18:1,24:0
-0.2,7840,1400,24,0,Gal,d18:1,24:0
0,7640,1400,24,0,Gal,d18:1,24:0
0.2,5540,1400,24,0,Gal,d18:1,24:0
0.4,4280,1400,24,0,Gal,d18:1,24:0
0.6,2620,1400,24,0,Gal,d18:1,24:0
0.8,1480,1400,24,0,Gal,d18:1,24:0
1,500,1400,24,0,Gal,d18:1,24:0
1.2,100,1400,24,0,Gal,d18:1,24:0
1.4,0,1400,24,0,Gal,d18:1,24:0
1.6,0,1400,24,0,Gal,d18:1,24:0
1.8,0,1400,24,0,Gal,d18:1,24:0
2,0,1400,24,0,Gal,d18:1,24:0
2.2,0,1400,24,0,Gal,d18:1,24:0
2.4,0,1400,24,0,Gal,d18:1,24:0
2.6,0,1400,24,0,Gal,d18:1,24:0
2.8,0,1400,24,0,Gal,d18:1,24:0
3,0,1400,24,0,Gal,d18:1,24:0
3.2,0,1400,24,0,Gal,d18:1,24:0
3.4,0,1400,24,0,Gal,d18:1,24:0
3.6,0,1400,24,0,Gal,d18:1,24:0
3.8,0,1400,24,0,Gal,d18:1,24:0
4,0,1400,24,0,Gal,d18:1,24:0
4.2,0,1400,24,0,Gal,d18:1,24:0
4.4,0,1400,24,0,Gal,d18:1,24:0
4.6,0,1400,24,0,Gal,d18:1,24:0
4.8,0,1400,24,0,Gal,d18:1,24:0
5,0,1400,24,0,Gal,d18:1,24:0
5.2,0,1400,24,0,Gal,d18:1,24:0
5.4,0,1400,24,0,Gal,d18:1,24:0
5.6,0,1400,24,0,Gal,d18:1,24:0
5.8,0,1400,24,0,Gal,d18:1,24:0
6,0,1400,24,0,Gal,d18:1,24:0
6.2,0,1400,24,0,Gal,d18:1,24:0
6.4,0,1400,24,0,Gal,d18:1,24:0
6.6,0,1400,24,0,Gal,d18:1,24:0
6.8,0,1400,24,0,Gal,d18:1,24:0
7,0,1400,24,0,Gal,d18:1,24:0
7.2,0,1400,24,0,Gal,d18:1,24:0
7.4,0,1400,24,0,Gal,d18:1,24:0
7.6,0,1400,24,0,Gal,d18:1,24:0
7.8,0,1400,24,0,Gal,d18:1,24:0
8,0,1400,24,0,Gal,d18:1,24:0
8.2,0,1400,24,0,Gal,d18:1,24:0
8.4,0,1400,24,0,Gal,d18:1,24:0
8.6,0,1400,24,0,Gal,d18:1,24:0
8.8,0,1400,24,0,Gal,d18:1,24:0
9,0,1400,24,0,Gal,d18:1,24:0
9.2,0,1400,24,0,Gal,d18:1,24:0
9.4,0,1400,24,0,Gal,d18:1,24:0
9.6,0,1400,24,0,Gal,d18:1,24:0
9.8,0,1400,24,0,Gal,d18:1,24:0
10,0,1400,24,0,Gal,d18:1,24:0
-10,0,1500,24,0,Gal,d18:1,24:0
-9.8,0,1500,24,0,Gal,d18:1,24:0
-9.6,0,1500,24,0,Gal,d18:1,24:0
-9.4,0,1500,24,0,Gal,d18:1,24:0
-9.2,0,1500,24,0,Gal,d18:1,24:0
-9,0,1500,24,0,Gal,d18:1,24:0
-8.8,0,1500,24,0,Gal,d18:1,24:0
-8.6,0,1500,24,0,Gal,d18:1,24:0
-8.4,0,1500,24,0,Gal,d18:1,24:0
-8.2,0,1500,24,0,Gal,d18:1,24:0
-8,0,1500,24,0,Gal,d18:1,24:0
-7.8,0,1500,24,0,Gal,d18:1,24:0
-7.6,0,1500,24,0,Gal,d18:1,24:0
-7.4,0,1500,24,0,Gal,d18:1,24:0
-7.2,0,1500,24,0,Gal,d18:1,24:0
-7,0,1500,24,0,Gal,d18:1,24:0
-6.8,0,1500,24,0,Gal,d18:1,24:0
-6.6,0,1500,24,0,Gal,d18:1,24:0
-6.4,0,1500,24,0,Gal,d18:1,24:0
-6.2,0,1500,24,0,Gal,d18:1,24:0
-6,0,1500,24,0,Gal,d18:1,24:0
-5.8,0,1500,24,0,Gal,d18:1,24:0
-5.6,0,1500,24,0,Gal,d18:1,24:0
-5.4,0,1500,24,0,Gal,d18:1,24:0
-5.2,0,1500,24,0,Gal,d18:1,24:0
-5,0,1500,24,0,Gal,d18:1,24:0
-4.8,0,1500,24,0,Gal,d18:1,24:0
-4.6,0,1500,24,0,Gal,d18:1,24:0
-4.4,0,1500,24,0,Gal,d18:1,24:0
-4.2,0,1500,24,0,Gal,d18:1,24:0
-4,0,1500,24,0,Gal,d18:1,24:0
-3.8,0,1500,24,0,Gal,d18:1,24:0
-3.6,0,1500,24,0,Gal,d18:1,24:0
-3.4,0,1500,24,0,Gal,d18:1,24:0
-3.2,0,1500,24,0,Gal,d18:1,24:0
-3,0,1500,24,0,Gal,d18:1,24:0
-2.8,0,1500,24,0,Gal,d18:1,24:0
-2.6,0,1500,24,0,Gal,d18:1,24:0
-2.4,0,1500,24,0,Gal,d18:1,24:0
-2.2,0,1500,24,0,Gal,d18:1,24:0
-2,0,1500,24,0,Gal,d18:1,24:0
-1.8,0,1500,24,0,Gal,d18:1,24:0
-1.6,0,1500,24,0,Gal,d18:1,24:0
-1.4,20,1500,24,0,Gal,d18:1,24:0
-1.2,280,1500,24,0,Gal,d18:1,24:0
-1,1460,1500,24,0,Gal,d18:1,24:0
-0.8,3460,1500,24,0,Gal,d18:1,24:0
-0.6,6080,1500,24,0,Gal,d18:1,24:0
-0.4,6980,1500,24,0,Gal,d18:1,24:0
-0.2,8000,1500,24,0,Gal,d18:1,24:0
0,6020,1500,24,0,Gal,d18:1,24:0
0.2,4580,1500,24,0,Gal,d18:1,24:0
0.4,3820,1500,24,0,Gal,d18:1,24:0
0.6,3200,1500,24,0,Gal,d18:1,24:0
0.8,1120,1500,24,0,Gal,d18:1,24:0
1,460,1500,24,0,Gal,d18:1,24:0
1.2,160,1500,24,0,Gal,d18:1,24:0
1.4,0,1500,24,0,Gal,d18:1,24:0
1.6,0,1500,24,0,Gal,d18:1,24:0
1.8,0,1500,24,0,Gal,d18:1,24:0
2,0,1500,24,0,Gal,d18:1,24:0
2.2,0,1500,24,0,Gal,d18:1,24:0
2.4,0,1500,24,0,Gal,d18:1,24:0
2.6,0,1500,24,0,Gal,d18:1,24:0
2.8,0,1500,24,0,Gal,d18:1,24:0
3,0,1500,24,0,Gal,d18:1,24:0
3.2,0,1500,24,0,Gal,d18:1,24:0
3.4,0,1500,24,0,Gal,d18:1,24:0
3.6,0,1500,24,0,Gal,d18:1,24:0
3.8,0,1500,24,0,Gal,d18:1,24:0
4,0,1500,24,0,Gal,d18:1,24:0
4.2,0,1500,24,0,Gal,d18:1,24:0
4.4,0,1500,24,0,Gal,d18:1,24:0
4.6,0,1500,24,0,Gal,d18:1,24:0
4.8,0,1500,24,0,Gal,d18:1,24:0
5,0,1500,24,0,Gal,d18:1,24:0
5.2,0,1500,24,0,Gal,d18:1,24:0
5.4,0,1500,24,0,Gal,d18:1,24:0
5.6,0,1500,24,0,Gal,d18:1,24:0
5.8,0,1500,24,0,Gal,d18:1,24:0
6,0,1500,24,0,Gal,d18:1,24:0
6.2,0,1500,24,0,Gal,d18:1,24:0
6.4,0,1500,24,0,Gal,d18:1,24:0
6.6,0,1500,24,0,Gal,d18:1,24:0
6.8,0,1500,24,0,Gal,d18:1,24:0
7,0,1500,24,0,Gal,d18:1,24:0
7.2,0,1500,24,0,Gal,d18:1,24:0
7.4,0,1500,24,0,Gal,d18:1,24:0
7.6,0,1500,24,0,Gal,d18:1,24:0
7.8,0,1500,24,0,Gal,d18:1,24:0
8,0,1500,24,0,Gal,d18:1,24:0
8.2,0,1500,24,0,Gal,d18:1,24:0
8.4,0,1500,24,0,Gal,d18:1,24:0
8.6,0,1500,24,0,Gal,d18:1,24:0
8.8,0,1500,24,0,Gal,d18:1,24:0
9,0,1500,24,0,Gal,d18:1,24:0
9.2,0,1500,24,0,Gal,d18:1,24:0
9.4,0,1500,24,0,Gal,d18:1,24:0
