COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
9,0,1100,24,0,Glc,d18:1,24:0
9.2,0,1100,24,0,Glc,d18:1,24:0
9.4,0,1100,24,0,Glc,d18:1,24:0
9.6,0,1100,24,0,Glc,d18:1,24:0
9.8,0,1100,24,0,Glc,d18:1,24:0
10,0,1100,24,0,Glc,d18:1,24:0
-10,0,1200,24,0,Glc,d18:1,24:0
-9.8,0,1200,24,0,Glc,d18:1,24:0
-9.6,0,1200,24,0,Glc,d18:1,24:0
-9.4,0,1200,24,0,Glc,d18:1,24:0
-9.2,0,1200,24,0,Glc,d18:1,24:0
-9,0,1200,24,0,Glc,d18:1,24:0
-8.8,0,1200,24,0,Glc,d18:1,24:0
-8.6,0,1200,24,0,Glc,d18:1,24:0
-8.4,0,1200,24,0,Glc,d18:1,24:0
-8.2,0,1200,24,0,Glc,d18:1,24:0
-8,0,1200,24,0,Glc,d18:1,24:0
-7.8,0,1200,24,0,Glc,d18:1,24:0
-7.6,0,1200,24,0,Glc,d18:1,24:0
-7.4,0,1200,24,0,Glc,d18:1,24:0
-7.2,0,1200,24,0,Glc,d18:1,24:0
-7,0,1200,24,0,Glc,d18:1,24:0
-6.8,0,1200,24,0,Glc,d18:1,24:0
-6.6,0,1200,24,0,Glc,d18:1,24:0
-6.4,0,1200,24,0,Glc,d18:1,24:0
-6.2,0,1200,24,0,Glc,d18:1,24:0
-6,0,1200,24,0,Glc,d18:1,24:0
-5.8,0,1200,24,0,Glc,d18:1,24:0
-5.6,0,1200,24,0,Glc,d18:1,24:0
-5.4,0,1200,24,0,Glc,d18:1,24:0
-5.2,0,1200,24,0,Glc,d18:1,24:0
-5,0,1200,24,0,Glc,d18:1,24:0
-4.8,0,1200,24,0,Glc,d18:1,24:0
-4.6,0,1200,24,0,Glc,d18:1,24:0
-4.4,0,1200,24,0,Glc,d18:1,24:0
-4.2,0,1200,24,0,Glc,d18:1,24:0
-4,0,1200,24,0,Glc,d18:1,24:0
-3.8,0,1200,24,0,Glc,d18:1,24:0
-3.6,0,1200,24,0,Glc,d18:1,24:0
-3.4,0,1200,24,0,Glc,d18:1,24:0
-3.2,0,1200,24,0,Glc,d18:1,24:0
-3,0,1200,24,0,Glc,d18:1,24:0
-2.8,0,1200,24,0,Glc,d18:1,24:0
-2.6,0,1200,24,0,Glc,d18:1,24:0
-2.4,0,1200,24,0,Glc,d18:1,24:0
-2.2,0,1200,24,0,Glc,d18:1,24:0
-2,0,1200,24,0,Glc,d18:1,24:0
-1.8,0,1200,24,0,Glc,d18:1,24:0
-1.6,20,1200,24,0,Glc,d18:1,24:0
-1.4,180,1200,24,0,Glc,d18:1,24:0
-1.2,740,1200,24,0,Glc,d18:1,24:0
-1,1300,1200,24,0,Glc,d18:1,24:0
-0.8,1980,1200,24,0,Glc,d18:1,24:0
-0.6,2840,1200,24,0,Glc,d18:1,24:0
-0.4,3120,1200,24,0,Glc,d18:1,24:0
-0.2,2640,1200,24,0,Glc,d18:1,24:0
0,2500,1200,24,0,Glc,d18:1,24:0
0.2,1980,1200,24,0,Glc,d18:1,24:0
0.4,1780,1200,24,0,Glc,d18:1,24:0
0.6,980,1200,24,0,Glc,d18:1,24:0
0.8,460,1200,24,0,Glc,d18:1,24:0
1,200,1200,24,0,Glc,d18:1,24:0
1.2,20,1200,24,0,Glc,d18:1,24:0
1.4,0,1200,24,0,Glc,d18:1,24:0
1.6,0,1200,24,0,Glc,d18:1,24:0
1.8,0,1200,24,0,Glc,d18:1,24:0
2,0,1200,24,0,Glc,d18:1,24:0
2.2,0,1200,24,0,Glc,d18:1,24:0
2.4,0,1200,24,0,Glc,d18:1,24:0
2.6,0,1200,24,0,Glc,d18:1,24:0
2.8,0,1200,24,0,Glc,d18:1,24:0
3,0,1200,24,0,Glc,d18:1,24:0
3.2,0,1200,24,0,Glc,d18:1,24:0
3.4,0,1200,24,0,Glc,d18:1,24:0
3.6,0,1200,24,0,Glc,d18:1,24:0
3.8,0,1200,24,0,Glc,d18:1,24:0
4,0,1200,24,0,Glc,d18:1,24:0
4.2,0,1200,24,0,Glc,d18:1,24:0
4.4,0,1200,24,0,Glc,d18:1,24:0
4.6,0,1200,24,0,Glc,d18:1,24:0
4.8,0,1200,24,0,Glc,d18:1,24:0
5,0,1200,24,0,Glc,d18:1,24:0
5.2,0,1200,24,0,Glc,d18:1,24:0
5.4,0,1200,24,0,Glc,d18:1,24:0
5.6,0,1200,24,0,Glc,d18:1,24:0
5.8,0,1200,24,0,Glc,d18:1,24:0
6,0,1200,24,0,Glc,d18:1,24:0
6.2,0,1200,24,0,Glc,d18:1,24:0
6.4,0,1200,24,0,Glc,d18:1,24:0
6.6,0,1200,24,0,Glc,d18:1,24:0
6.8,0,1200,24,0,Glc,d18:1,24:0
7,0,1200,24,0,Glc,d18:1,24:0
7.2,0,1200,24,0,Glc,d18:1,24:0
7.4,0,1200,24,0,Glc,d18:1,24:0
7.6,0,1200,24,0,Glc,d18:1,24:0
7.8,0,1200,24,0,Glc,d18:1,24:0
8,0,1200,24,0,Glc,d18:1,24:0
8.2,0,1200,24,0,Glc,d18:1,24:0
8.4,0,1200,24,0,Glc,d18:1,24:0
8.6,0,1200,24,0,Glc,d18:1,24:0
8.8,0,1200,24,0,Glc,d18:1,24:0
9,0,1200,24,0,Glc,d18:1,24:0
9.2,0,1200,24,0,Glc,d18:1,24:0
9.4,0,1200,24,0,Glc,d18:1,24:0
9.6,0,1200,24,0,Glc,d18:1,24:0
9.8,0,1200,24,0,Glc,d18:1,24:0
10,0,1200,24,0,Glc,d18:1,24:0
-10,0,1300,24,0,Glc,d18:1,24:0
-9.8,0,1300,24,0,Glc,d18:1,24:0
-9.6,0,1300,24,0,Glc,d18:1,24:0
-9.4,0,1300,24,0,Glc,d18:1,24:0
-9.2,0,1300,24,0,Glc,d18:1,24:0
-9,0,1300,24,0,Glc,d18:1,24:0
-8.8,0,1300,24,0,Glc,d18:1,24:0
-8.6,0,1300,24,0,Glc,d18:1,24:0
-8.4,0,1300,24,0,Glc,d18:1,24:0
-8.2,0,1300,24,0,Glc,d18:1,24:0
-8,0,1300,24,0,Glc,d18:1,24:0
-7.8,0,1300,24,0,Glc,d18:1,24:0
-7.6,0,1300,24,0,Glc,d18:1,24:0
-7.4,0,1300,24,0,Glc,d18:1,24:0
-7.2,0,1300,24,0,Glc,d18:1,24:0
-7,0,1300,24,0,Glc,d18:1,24:0
-6.8,0,1300,24,0,Glc,d18:1,24:0
-6.6,0,1300,24,0,Glc,d18:1,24:0
-6.4,0,1300,24,0,Glc,d18:1,24:0
-6.2,0,1300,24,0,Glc,d18:1,24:0
-6,0,1300,24,0,Glc,d18:1,24:0
-5.8,0,1300,24,0,Glc,d18:1,24:0
-5.6,0,1300,24,0,Glc,d18:1,24:0
-5.4,0,1300,24,0,Glc,d18:1,24:0
-5.2,0,1300,24,0,Glc,d18:1,24:0
-5,0,1300,24,0,Glc,d18:1,24:0
-4.8,0,1300,24,0,Glc,d18:1,24:0
-4.6,0,1300,24,0,Glc,d18:1,24:0
-4.4,0,1300,24,0,Glc,d18:1,24:0
-4.2,0,1300,24,0,Glc,d18:1,24:0
-4,0,1300,24,0,Glc,d18:1,24:0
-3.8,0,1300,24,0,Glc,d18:1,24:0
-3.6,0,1300,24,0,Glc,d18:1,24:0
-3.4,0,1300,24,0,Glc,d18:1,24:0
-3.2,0,1300,24,0,Glc,d18:1,24:0
-3,0,1300,24,0,Glc,d18:1,24:0
-2.8,0,1300,24,0,Glc,d18:1,24:0
-2.6,0,1300,24,0,Glc,d18:1,24:0
-2.4,0,1300,24,0,Glc,d18:1,24:0
-2.2,0,1300,24,0,Glc,d18:1,24:0
-2,0,1300,24,0,Glc,d18:1,24:0
-1.8,0,1300,24,0,Glc,d18:1,24:0
-1.6,0,1300,24,0,Glc,d18:1,24:0
-1.4,160,1300,24,0,Glc,d18:1,24:0
-1.2,860,1300,24,0,Glc,d18:1,24:0
-1,1040,1300,24,0,Glc,d18:1,24:0
-0.8,1780,1300,24,0,Glc,d18:1,24:0
-0.6,3440,1300,24,0,Glc,d18:1,24:0
-0.4,3560,1300,24,0,Glc,d18:1,24:0
-0.2,3680,1300,24,0,Glc,d18:1,24:0
0,2260,1300,24,0,Glc,d18:1,24:0
0.2,2060,1300,24,0,Glc,d18:1,24:0
0.4,1540,1300,24,0,Glc,d18:1,24:0
0.6,1140,1300,24,0,Glc,d18:1,24:0
0.8,560,1300,24,0,Glc,d18:1,24:0
1,60,1300,24,0,Glc,d18:1,24:0
1.2,0,1300,24,0,Glc,d18:1,24:0
1.4,0,1300,24,0,Glc,d18:1,24:0
1.6,0,1300,24,0,Glc,d18:1,24:0
1.8,0,1300,24,0,Glc,d18:1,24:0
2,0,1300,24,0,Glc,d18:1,24:0
2.2,0,1300,24,0,Glc,d18:1,24:0
2.4,0,1300,24,0,Glc,d18:1,24:0
2.6,0,1300,24,0,Glc,d18:1,24:0
2.8,0,1300,24,0,Glc,d18:1,24:0
3,0,1300,24,0,Glc,d18:1,24:0
3.2,0,1300,24,0,Glc,d18:1,24:0
3.4,0,1300,24,0,Glc,d18:1,24:0
3.6,0,1300,24,0,Glc,d18:1,24:0
3.8,0,1300,24,0,Glc,d18:1,24:0
4,0,1300,24,0,Glc,d18:1,24:0
4.2,0,1300,24,0,Glc,d18:1,24:0
4.4,0,1300,24,0,Glc,d18:1,24:0
4.6,0,1300,24,0,Glc,d18:1,24:0
4.8,0,1300,24,0,Glc,d18:1,24:0
5,0,1300,24,0,Glc,d18:1,24:0
5.2,0,1300,24,0,Glc,d18:1,24:0
5.4,0,1300,24,0,Glc,d18:1,24:0
5.6,0,1300,24,0,Glc,d18:1,24:0
5.8,0,1300,24,0,Glc,d18:1,24:0
6,0,1300,24,0,Glc,d18:1,24:0
6.2,0,1300,24,0,Glc,d18:1,24:0
6.4,0,1300,24,0,Glc,d18:1,24:0
6.6,0,1300,24,0,Glc,d18:1,24:0
6.8,0,1300,24,0,Glc,d18:1,24:0
7,0,1300,24,0,Glc,d18:1,24:0
7.2,0,1300,24,0,Glc,d18:1,24:0
7.4,0,1300,24,0,Glc,d18:1,24:0
7.6,0,1300,24,0,Glc,d18:1,24:0
7.8,0,1300,24,0,Glc,d18:1,24:0
8,0,1300,24,0,Glc,d18:1,24:0
8.2,0,1300,24,0,Glc,d18:1,24:0
8.4,0,1300,24,0,Glc,d18:1,24:0
8.6,0,1300,24,0,Glc,d18:1,24:0
8.8,0,1300,24,0,Glc,d18:1,24:0
9,0,1300,24,0,Glc,d18:1,24:0
9.2,0,1300,24,0,Glc,d18:1,24:0
9.4,0,1300,24,0,Glc,d18:1,24:0
9.6,0,1300,24,0,Glc,d18:1,24:0
9.8,0,1300,24,0,Glc,d18:1,24:0
10,0,1300,24,0,Glc,d18:1,24:0
-10,0,1400,24,0,Glc,d18:1,24:0
-9.8,0,1400,24,0,Glc,d18:1,24:0
-9.6,0,1400,24,0,Glc,d18:1,24:0
-9.4,0,1400,24,0,Glc,d18:1,24:0
-9.2,0,1400,24,0,Glc,d18:1,24:0
-9,0,1400,24,0,Glc,d18:1,24:0
-8.8,0,1400,24,0,Glc,d18:1,24:0
-8.6,0,1400,24,0,Glc,d18:1,24:0
-8.4,0,1400,24,0,Glc,d18:1,24:0
-8.2,0,1400,24,0,Glc,d18:1,24:0
-8,0,1400,24,0,Glc,d18:1,24:0
-7.8,0,1400,24,0,Glc,d18:1,24:0
-7.6,0,1400,24,0,Glc,d18:1,24:0
-7.4,0,1400,24,0,Glc,d18:1,24:0
-7.2,0,1400,24,0,Glc,d18:1,24:0
-7,0,1400,24,0,Glc,d18:1,24:0
-6.8,0,1400,24,0,Glc,d18:1,24:0
-6.6,0,1400,24,0,Glc,d18:1,24:0
-6.4,0,1400,24,0,Glc,d18:1,24:0
-6.2,0,1400,24,0,Glc,d18:1,24:0
-6,0,1400,24,0,Glc,d18:1,24:0
-5.8,0,1400,24,0,Glc,d18:1,24:0
-5.6,0,1400,24,0,Glc,d18:1,24:0
-5.4,0,1400,24,0,Glc,d18:1,24:0
-5.2,0,1400,24,0,Glc,d18:1,24:0
-5,0,1400,24,0,Glc,d18:1,24:0
-4.8,0,1400,24,0,Glc,d18:1,24:0
-4.6,0,1400,24,0,Glc,d18:1,24:0
-4.4,0,1400,24,0,Glc,d18:1,24:0
-4.2,0,1400,24,0,Glc,d18:1,24:0
-4,0,1400,24,0,Glc,d18:1,24:0
-3.8,0,1400,24,0,Glc,d18:1,24:0
-3.6,0,1400,24,0,Glc,d18:1,24:0
-3.4,0,1400,24,0,Glc,d18:1,24:0
-3.2,0,1400,24,0,Glc,d18:1,24:0
-3,0,1400,24,0,Glc,d18:1,24:0
-2.8,0,1400,24,0,Glc,d18:1,24:0
-2.6,0,1400,24,0,Glc,d18:1,24:0
-2.4,0,1400,24,0,Glc,d18:1,24:0
-2.2,0,1400,24,0,Glc,d18:1,24:0
-2,0,1400,24,0,Glc,d18:1,24:0
-1.8,0,1400,24,0,Glc,d18:1,24:0
-1.6,0,1400,24,0,Glc,d18:1,24:0
-1.4,100,1400,24,0,Glc,d18:1,24:0
-1.2,460,1400,24,0,Glc,d18:1,24:0
-1,1600,1400,24,0,Glc,d18:1,24:0
-0.8,3000,1400,24,0,Glc,d18:1,24:0
-0.6,3800,1400,24,0,Glc,d18:1,24:0
-0.4,3520,1400,24,0,Glc,d18:1,24:0
-0.2,3420,1400,24,0,Glc,d18:1,24:0
0,3260,1400,24,0,Glc,d18:1,24:0
0.2,2800,1400,24,0,Glc,d18:1,24:0
0.4,1900,1400,24,0,Glc,d18:1,24:0
0.6,1320,1400,24,0,Glc,d18:1,24:0
0.8,380,1400,24,0,Glc,d18:1,24:0
1,60,1400,24,0,Glc,d18:1,24:0
1.2,20,1400,24,0,Glc,d18:1,24:0
1.4,0,1400,24,0,Glc,d18:1,24:0
1.6,0,1400,24,0,Glc,d18:1,24:0
1.8,0,1400,24,0,Glc,d18:1,24:0
2,0,1400,24,0,Glc,d18:1,24:0
2.2,0,1400,24,0,Glc,d18:1,24:0
2.4,0,1400,24,0,Glc,d18:1,24:0
2.6,0,1400,24,0,Glc,d18:1,24:0
2.8,0,1400,24,0,Glc,d18:1,24:0
3,0,1400,24,0,Glc,d18:1,24:0
3.2,0,1400,24,0,Glc,d18:1,24:0
3.4,0,1400,24,0,Glc,d18:1,24:0
3.6,0,1400,24,0,Glc,d18:1,24:0
3.8,0,1400,24,0,Glc,d18:1,24:0
4,0,1400,24,0,Glc,d18:1,24:0
4.2,0,1400,24,0,Glc,d18:1,24:0
4.4,0,1400,24,0,Glc,d18:1,24:0
4.6,0,1400,24,0,Glc,d18:1,24:0
4.8,0,1400,24,0,Glc,d18:1,24:0
5,0,1400,24,0,Glc,d18:1,24:0
5.2,0,1400,24,0,Glc,d18:1,24:0
5.4,0,1400,24,0,Glc,d18:1,24:0
5.6,0,1400,24,0,Glc,d18:1,24:0
5.8,0,1400,24,0,Glc,d18:1,24:0
6,0,1400,24,0,Glc,d18:1,24:0
6.2,0,1400,24,0,Glc,d18:1,24:0
6.4,0,1400,24,0,Glc,d18:1,24:0
6.6,0,1400,24,0,Glc,d18:1,24:0
6.8,0,1400,24,0,Glc,d18:1,24:0
7,0,1400,24,0,Glc,d18:1,24:0
7.2,0,1400,24,0,Glc,d18:1,24:0
7.4,0,1400,24,0,Glc,d18:1,24:0
7.6,0,1400,24,0,Glc,d18:1,24:0
7.8,0,1400,24,0,Glc,d18:1,24:0
8,0,1400,24,0,Glc,d18:1,24:0
8.2,0,1400,24,0,Glc,d18:1,24:0
8.4,0,1400,24,0,Glc,d18:1,24:0
8.6,0,1400,24,0,Glc,d18:1,24:0
8.8,0,1400,24,0,Glc,d18:1,24:0
9,0,1400,24,0,Glc,d18:1,24:0
9.2,0,1400,24,0,Glc,d18:1,24:0
9.4,0,1400,24,0,Glc,d18:1,24:0
9.6,0,1400,24,0,Glc,d18:1,24:0
9.8,0,1400,24,0,Glc,d18:1,24:0
10,0,1400,24,0,Glc,d18:1,24:0
-10,0,1500,24,0,Glc,d18:1,24:0
-9.8,0,1500,24,0,Glc,d18:1,24:0
-9.6,0,1500,24,0,Glc,d18:1,24:0
-9.4,0,1500,24,0,Glc,d18:1,24:0
-9.2,0,1500,24,0,Glc,d18:1,24:0
-9,0,1500,24,0,Glc,d18:1,24:0
-8.8,0,1500,24,0,Glc,d18:1,24:0
-8.6,0,1500,24,0,Glc,d18:1,24:0
-8.4,0,1500,24,0,Glc,d18:1,24:0
-8.2,0,1500,24,0,Glc,d18:1,24:0
-8,0,1500,24,0,Glc,d18:1,24:0
-7.8,0,1500,24,0,Glc,d18:1,24:0
-7.6,0,1500,24,0,Glc,d18:1,24:0
-7.4,0,1500,24,0,Glc,d18:1,24:0
-7.2,0,1500,24,0,Glc,d18:1,24:0
-7,0,1500,24,0,Glc,d18:1,24:0
-6.8,0,1500,24,0,Glc,d18:1,24:0
-6.6,0,1500,24,0,Glc,d18:1,24:0
-6.4,0,1500,24,0,Glc,d18:1,24:0
-6.2,0,1500,24,0,Glc,d18:1,24:0
-6,0,1500,24,0,Glc,d18:1,24:0
-5.8,0,1500,24,0,Glc,d18:1,24:0
-5.6,0,1500,24,0,Glc,d18:1,24:0
-5.4,0,1500,24,0,Glc,d18:1,24:0
-5.2,0,1500,24,0,Glc,d18:1,24:0
-5,0,1500,24,0,Glc,d18:1,24:0
-4.8,0,1500,24,0,Glc,d18:1,24:0
-4.6,0,1500,24,0,Glc,d18:1,24:0
-4.4,0,1500,24,0,Glc,d18:1,24:0
-4.2,0,1500,24,0,Glc,d18:1,24:0
-4,0,1500,24,0,Glc,d18:1,24:0
-3.8,0,1500,24,0,Glc,d18:1,24:0
-3.6,0,1500,24,0,Glc,d18:1,24:0
-3.4,0,1500,24,0,Glc,d18:1,24:0
-3.2,0,1500,24,0,Glc,d18:1,24:0
-3,0,1500,24,0,Glc,d18:1,24:0
-2.8,0,1500,24,0,Glc,d18:1,24:0
-2.6,0,1500,24,0,Glc,d18:1,24:0
-2.4,0,1500,24,0,Glc,d18:1,24:0
-2.2,0,1500,24,0,Glc,d18:1,24:0
-2,0,1500,24,0,Glc,d18:1,24:0
-1.8,0,1500,24,0,Glc,d18:1,24:0
-1.6,60,1500,24,0,Glc,d18:1,24:0
-1.4,180,1500,24,0,Glc,d18:1,24:0
-1.2,700,1500,24,0,Glc,d18:1,24:0
-1,2440,1500,24,0,Glc,d18:1,24:0
-0.8,3560,1500,24,0,Glc,d18:1,24:0
-0.6,3720,1500,24,0,Glc,d18:1,24:0
-0.4,4060,1500,24,0,Glc,d18:1,24:0
-0.2,3220,1500,24,0,Glc,d18:1,24:0
0,2000,1500,24,0,Glc,d18:1,24:0
0.2,1580,1500,24,0,Glc,d18:1,24:0
0.4,1540,1500,24,0,Glc,d18:1,24:0
0.6,1000,1500,24,0,Glc,d18:1,24:0
0.8,580,1500,24,0,Glc,d18:1,24:0
1,120,1500,24,0,Glc,d18:1,24:0
1.2,120,1500,24,0,Glc,d18:1,24:0
1.4,0,1500,24,0,Glc,d18:1,24:0
1.6,0,1500,24,0,Glc,d18:1,24:0
1.8,0,1500,24,0,Glc,d18:1,24:0
2,0,1500,24,0,Glc,d18:1,24:0
2.2,0,1500,24,0,Glc,d18:1,24:0
2.4,0,1500,24,0,Glc,d18:1,24:0
2.6,0,1500,24,0,Glc,d18:1,24:0
2.8,0,1500,24,0,Glc,d18:1,24:0
3,0,1500,24,0,Glc,d18:1,24:0
3.2,0,1500,24,0,Glc,d18:1,24:0
3.4,0,1500,24,0,Glc,d18:1,24:0
3.6,0,1500,24,0,Glc,d18:1,24:0
3.8,0,1500,24,0,Glc,d18:1,24:0
4,0,1500,24,0,Glc,d18:1,24:0
4.2,0,1500,24,0,Glc,d18:1,24:0
4.4,0,1500,24,0,Glc,d18:1,24:0
4.6,0,1500,24,0,Glc,d18:1,24:0
4.8,0,1500,24,0,Glc,d18:1,24:0
5,0,1500,24,0,Glc,d18:1,24:0
5.2,0,1500,24,0,Glc,d18:1,24:0
5.4,0,1500,24,0,Glc,d18:1,24:0
5.6,0,1500,24,0,Glc,d18:1,24:0
5.8,0,1500,24,0,Glc,d18:1,24:0
6,0,1500,24,0,Glc,d18:1,24:0
6.2,0,1500,24,0,Glc,d18:1,24:0
6.4,0,1500,24,0,Glc,d18:1,24:0
6.6,0,1500,24,0,Glc,d18:1,24:0
6.8,0,1500,24,0,Glc,d18:1,24:0
7,0,1500,24,0,Glc,d18:1,24:0
7.2,0,1500,24,0,Glc,d18:1,24:0
7.4,0,1500,24,0,Glc,d18:1,24:0
7.6,0,1500,24,0,Glc,d18:1,24:0
7.8,0,1500,24,0,Glc,d18:1,24:0
8,0,1500,24,0,Glc,d18:1,24:0
8.2,0,1500,24,0,Glc,d18:1,24:0
8.4,0,1500,24,0,Glc,d18:1,24:0
8.6,0,1500,24,0,Glc,d18:1,24:0
8.8,0,1500,24,0,Glc,d18:1,24:0
9,0,1500,24,0,Glc,d18:1,24:0
9.2,0,1500,24,0,Glc,d18:1,24:0
9.4,0,1500,24,0,Glc,d18:1,24:0
9.6,0,1500,24,0,Glc,d18:1,24:0
9.8,0,1500,24,0,Glc,d18:1,24:0
10,0,1500,24,0,Glc,d18:1,24:0
-10,0,1600,24,0,Glc,d18:1,24:0
-9.8,0,1600,24,0,Glc,d18:1,24:0
-9.6,0,1600,24,0,Glc,d18:1,24:0
-9.4,0,1600,24,0,Glc,d18:1,24:0
-9.2,0,1600,24,0,Glc,d18:1,24:0
-9,0,1600,24,0,Glc,d18:1,24:0
-8.8,0,1600,24,0,Glc,d18:1,24:0
-8.6,0,1600,24,0,Glc,d18:1,24:0
-8.4,0,1600,24,0,Glc,d18:1,24:0
-8.2,0,1600,24,0,Glc,d18:1,24:0
-8,0,1600,24,0,Glc,d18:1,24:0
-7.8,0,1600,24,0,Glc,d18:1,24:0
-7.6,0,1600,24,0,Glc,d18:1,24:0
-7.4,0,1600,24,0,Glc,d18:1,24:0
-7.2,0,1600,24,0,Glc,d18:1,24:0
-7,0,1600,24,0,Glc,d18:1,24:0
-6.8,0,1600,24,0,Glc,d18:1,24:0
-6.6,0,1600,24,0,Glc,d18:1,24:0
-6.4,0,1600,24,0,Glc,d18:1,24:0
-6.2,0,1600,24,0,Glc,d18:1,24:0
-6,0,1600,24,0,Glc,d18:1,24:0
-5.8,0,1600,24,0,Glc,d18:1,24:0
-5.6,0,1600,24,0,Glc,d18:1,24:0
-5.4,0,1600,24,0,Glc,d18:1,24:0
-5.2,0,1600,24,0,Glc,d18:1,24:0
-5,0,1600,24,0,Glc,d18:1,24:0
-4.8,0,1600,24,0,Glc,d18:1,24:0
-4.6,0,1600,24,0,Glc,d18:1,24:0
-4.4,0,1600,24,0,Glc,d18:1,24:0
-4.2,0,1600,24,0,Glc,d18:1,24:0
-4,0,1600,24,0,Glc,d18:1,24:0
-3.8,0,1600,24,0,Glc,d18:1,24:0
-3.6,0,1600,24,0,Glc,d18:1,24:0
-3.4,0,1600,24,0,Glc,d18:1,24:0
-3.2,0,1600,24,0,Glc,d18:1,24:0
-3,0,1600,24,0,Glc,d18:1,24:0
-2.8,0,1600,24,0,Glc,d18:1,24:0
-2.6,0,1600,24,0,Glc,d18:1,24:0
-2.4,0,1600,24,0,Glc,d18:1,24:0
-2.2,0,1600,24,0,Glc,d18:1,24:0
-2,0,1600,24,0,Glc,d18:1,24:0
-1.8,0,1600,24,0,Glc,d18:1,24:0
-1.6,40,1600,24,0,Glc,d18:1,24:0
-1.4,360,1600,24,0,Glc,d18:1,24:0
-1.2,1280,1600,24,0,Glc,d18:1,24:0
-1,2940,1600,24,0,Glc,d18:1,24:0
-0.8,5680,1600,24,0,Glc,d18:1,24:0
-0.6,6700,1600,24,0,Glc,d18:1,24:0
-0.4,6440,1600,24,0,Glc,d18:1,24:0
-0.2,5540,1600,24,0,Glc,d18:1,24:0
0,4760,1600,24,0,Glc,d18:1,24:0
0.2,3060,1600,24,0,Glc,d18:1,24:0
0.4,2860,1600,24,0,Glc,d18:1,24:0
0.6,1700,1600,24,0,Glc,d18:1,24:0
0.8,720,1600,24,0,Glc,d18:1,24:0
1,220,1600,24,0,Glc,d18:1,24:0
1.2,80,1600,24,0,Glc,d18:1,24:0
1.4,60,1600,24,0,Glc,d18:1,24:0
1.6,0,1600,24,0,Glc,d18:1,24:0
1.8,0,1600,24,0,Glc,d18:1,24:0
2,0,1600,24,0,Glc,d18:1,24:0
2.2,0,1600,24,0,Glc,d18:1,24:0
2.4,0,1600,24,0,Glc,d18:1,24:0
2.6,0,1600,24,0,Glc,d18:1,24:0
2.8,0,1600,24,0,Glc,d18:1,24:0
3,0,1600,24,0,Glc,d18:1,24:0
3.2,0,1600,24,0,Glc,d18:1,24:0
3.4,0,1600,24,0,Glc,d18:1,24:0
3.6,0,1600,24,0,Glc,d18:1,24:0
3.8,0,1600,24,0,Glc,d18:1,24:0
4,0,1600,24,0,Glc,d18:1,24:0
4.2,0,1600,24,0,Glc,d18:1,24:0
4.4,0,1600,24,0,Glc,d18:1,24:0
4.6,0,1600,24,0,Glc,d18:1,24:0
4.8,0,1600,24,0,Glc,d18:1,24:0
5,0,1600,24,0,Glc,d18:1,24:0
5.2,0,1600,24,0,Glc,d18:1,24:0
5.4,0,1600,24,0,Glc,d18:1,24:0
5.6,0,1600,24,0,Glc,d18:1,24:0
5.8,0,1600,24,0,Glc,d18:1,24:0
6,0,1600,24,0,Glc,d18:1,24:0
6.2,0,1600,24,0,Glc,d18:1,24:0
6.4,0,1600,24,0,Glc,d18:1,24:0
6.6,0,1600,24,0,Glc,d18:1,24:0
6.8,0,1600,24,0,Glc,d18:1,24:0
7,0,1600,24,0,Glc,d18:1,24:0
7.2,0,1600,24,0,Glc,d18:1,24:0
7.4,0,1600,24,0,Glc,d18:1,24:0
7.6,0,1600,24,0,Glc,d18:1,24:0
7.8,0,1600,24,0,Glc,d18:1,24:0
8,0,1600,24,0,Glc,d18:1,24:0
8.2,0,1600,24,0,Glc,d18:1,24:0
8.4,0,1600,24,0,Glc,d18:1,24:0
8.6,0,1600,24,0,Glc,d18:1,24:0
8.8,0,1600,24,0,Glc,d18:1,24:0
9,0,1600,24,0,Glc,d18:1,24:0
9.2,0,1600,24,0,Glc,d18:1,24:0
9.4,0,1600,24,0,Glc,d18:1,24:0
9.6,0,1600,24,0,Glc,d18:1,24:0
9.8,0,1600,24,0,Glc,d18:1,24:0
10,0,1600,24,0,Glc,d18:1,24:0
-10,0,1700,24,0,Glc,d18:1,24:0
-9.8,0,1700,24,0,Glc,d18:1,24:0
-9.6,0,1700,24,0,Glc,d18:1,24:0
-9.4,0,1700,24,0,Glc,d18:1,24:0
-9.2,0,1700,24,0,Glc,d18:1,24:0
-9,0,1700,24,0,Glc,d18:1,24:0
-8.8,0,1700,24,0,Glc,d18:1,24:0
-8.6,0,1700,24,0,Glc,d18:1,24:0
-8.4,0,1700,24,0,Glc,d18:1,24:0
-8.2,0,1700,24,0,Glc,d18:1,24:0
-8,0,1700,24,0,Glc,d18:1,24:0
-7.8,0,1700,24,0,Glc,d18:1,24:0
-7.6,0,1700,24,0,Glc,d18:1,24:0
-7.4,0,1700,24,0,Glc,d18:1,24:0
-7.2,0,1700,24,0,Glc,d18:1,24:0
-7,0,1700,24,0,Glc,d18:1,24:0
-6.8,0,1700,24,0,Glc,d18:1,24:0
-6.6,0,1700,24,0,Glc,d18:1,24:0
-6.4,0,1700,24,0,Glc,d18:1,24:0
-6.2,0,1700,24,0,Glc,d18:1,24:0
-6,0,1700,24,0,Glc,d18:1,24:0
-5.8,0,1700,24,0,Glc,d18:1,24:0
