COV,Intensity,SV,chainLength,unsaturationUnit,isomer,sphingoidBackbone,lipidSpecies
-0.6,7100,1500,14,0,Glc,d18:1,14:0
-0.4,7540,1500,14,0,Glc,d18:1,14:0
-0.2,5480,1500,14,0,Glc,d18:1,14:0
0,4680,1500,14,0,Glc,d18:1,14:0
0.2,2940,1500,14,0,Glc,d18:1,14:0
0.4,1600,1500,14,0,Glc,d18:1,14:0
0.6,420,1500,14,0,Glc,d18:1,14:0
0.8,180,1500,14,0,Glc,d18:1,14:0
1,0,1500,14,0,Glc,d18:1,14:0
1.2,0,1500,14,0,Glc,d18:1,14:0
1.4,0,1500,14,0,Glc,d18:1,14:0
1.6,0,1500,14,0,Glc,d18:1,14:0
1.8,0,1500,14,0,Glc,d18:1,14:0
2,0,1500,14,0,Glc,d18:1,14:0
2.2,0,1500,14,0,Glc,d18:1,14:0
2.4,0,1500,14,0,Glc,d18:1,14:0
2.6,0,1500,14,0,Glc,d18:1,14:0
2.8,0,1500,14,0,Glc,d18:1,14:0
3,0,1500,14,0,Glc,d18:1,14:0
3.2,0,1500,14,0,Glc,d18:1,14:0
3.4,0,1500,14,0,Glc,d18:1,14:0
3.6,0,1500,14,0,Glc,d18:1,14:0
3.8,0,1500,14,0,Glc,d18:1,14:0
4,0,1500,14,0,Glc,d18:1,14:0
4.2,0,1500,14,0,Glc,d18:1,14:0
4.4,0,1500,14,0,Glc,d18:1,14:0
4.6,0,1500,14,0,Glc,d18:1,14:0
4.8,0,1500,14,0,Glc,d18:1,14:0
5,0,1500,14,0,Glc,d18:1,14:0
5.2,0,1500,14,0,Glc,d18:1,14:0
5.4,0,1500,14,0,Glc,d18:1,14:0
5.6,0,1500,14,0,Glc,d18:1,14:0
5.8,0,1500,14,0,Glc,d18:1,14:0
6,0,1500,14,0,Glc,d18:1,14:0
6.2,0,1500,14,0,Glc,d18:1,14:0
6.4,0,1500,14,0,Glc,d18:1,14:0
6.6,0,1500,14,0,Glc,d18:1,14:0
6.8,0,1500,14,0,Glc,d18:1,14:0
7,0,1500,14,0,Glc,d18:1,14:0
7.2,0,1500,14,0,Glc,d18:1,14:0
7.4,0,1500,14,0,Glc,d18:1,14:0
7.6,0,1500,14,0,Glc,d18:1,14:0
7.8,0,1500,14,0,Glc,d18:1,14:0
8,0,1500,14,0,Glc,d18:1,14:0
8.2,0,1500,14,0,Glc,d18:1,14:0
8.4,0,1500,14,0,Glc,d18:1,14:0
8.6,0,1500,14,0,Glc,d18:1,14:0
8.8,0,1500,14,0,Glc,d18:1,14:0
9,0,1500,14,0,Glc,d18:1,14:0
9.2,0,1500,14,0,Glc,d18:1,14:0
9.4,0,1500,14,0,Glc,d18:1,14:0
9.6,0,1500,14,0,Glc,d18:1,14:0
9.8,0,1500,14,0,Glc,d18:1,14:0
10,0,1500,14,0,Glc,d18:1,14:0
-10,0,1600,14,0,Glc,d18:1,14:0
-9.8,0,1600,14,0,Glc,d18:1,14:0
-9.6,0,1600,14,0,Glc,d18:1,14:0
-9.4,0,1600,14,0,Glc,d18:1,14:0
-9.2,0,1600,14,0,Glc,d18:1,14:0
-9,0,1600,14,0,Glc,d18:1,14:0
-8.8,0,1600,14,0,Glc,d18:1,14:0
-8.6,0,1600,14,0,Glc,d18:1,14:0
-8.4,0,1600,14,0,Glc,d18:1,14:0
-8.2,0,1600,14,0,Glc,d18:1,14:0
-8,0,1600,14,0,Glc,d18:1,14:0
-7.8,0,1600,14,0,Glc,d18:1,14:0
-7.6,0,1600,14,0,Glc,d18:1,14:0
-7.4,0,1600,14,0,Glc,d18:1,14:0
-7.2,0,1600,14,0,Glc,d18:1,14:0
-7,0,1600,14,0,Glc,d18:1,14:0
-6.8,0,1600,14,0,Glc,d18:1,14:0
-6.6,0,1600,14,0,Glc,d18:1,14:0
-6.4,0,1600,14,0,Glc,d18:1,14:0
-6.2,0,1600,14,0,Glc,d18:1,14:0
-6,0,1600,14,0,Glc,d18:1,14:0
-5.8,0,1600,14,0,Glc,d18:1,14:0
-5.6,0,1600,14,0,Glc,d18:1,14:0
-5.4,0,1600,14,0,Glc,d18:1,14:0
-5.2,0,1600,14,0,Glc,d18:1,14:0
-5,0,1600,14,0,Glc,d18:1,14:0
-4.8,0,1600,14,0,Glc,d18:1,14:0
-4.6,0,1600,14,0,Glc,d18:1,14:0
-4.4,0,1600,14,0,Glc,d18:1,14:0
-4.2,0,1600,14,0,Glc,d18:1,14:0
-4,0,1600,14,0,Glc,d18:1,14:0
-3.8,0,1600,14,0,Glc,d18:1,14:0
-3.6,0,1600,14,0,Glc,d18:1,14:0
-3.4,0,1600,14,0,Glc,d18:1,14:0
-3.2,0,1600,14,0,Glc,d18:1,14:0
-3,0,1600,14,0,Glc,d18:1,14:0
-2.8,0,1600,14,0,Glc,d18:1,14:0
-2.6,0,1600,14,0,Glc,d18:1,14:0
-2.4,0,1600,14,0,Glc,d18:1,14:0
-2.2,0,1600,14,0,Glc,d18:1,14:0
-2,0,1600,14,0,Glc,d18:1,14:0
-1.8,0,1600,14,0,Glc,d18:1,14:0
-1.6,200,1600,14,0,Glc,d18:1,14:0
-1.4,620,1600,14,0,Glc,d18:1,14:0
-1.2,2060,1600,14,0,Glc,d18:1,14:0
-1,4720,1600,14,0,Glc,d18:1,14:0
-0.8,6140,1600,14,0,Glc,d18:1,14:0
-0.6,7300,1600,14,0,Glc,d18:1,14:0
-0.4,5680,1600,14,0,Glc,d18:1,14:0
-0.2,5620,1600,14,0,Glc,d18:1,14:0
0,3980,1600,14,0,Glc,d18:1,14:0
0.2,1560,1600,14,0,Glc,d18:1,14:0
0.4,800,1600,14,0,Glc,d18:1,14:0
0.6,180,1600,14,0,Glc,d18:1,14:0
0.8,80,1600,14,0,Glc,d18:1,14:0
1,0,1600,14,0,Glc,d18:1,14:0
1.2,0,1600,14,0,Glc,d18:1,14:0
1.4,0,1600,14,0,Glc,d18:1,14:0
1.6,0,1600,14,0,Glc,d18:1,14:0
1.8,0,1600,14,0,Glc,d18:1,14:0
2,0,1600,14,0,Glc,d18:1,14:0
2.2,0,1600,14,0,Glc,d18:1,14:0
2.4,0,1600,14,0,Glc,d18:1,14:0
2.6,0,1600,14,0,Glc,d18:1,14:0
2.8,0,1600,14,0,Glc,d18:1,14:0
3,0,1600,14,0,Glc,d18:1,14:0
3.2,0,1600,14,0,Glc,d18:1,14:0
3.4,0,1600,14,0,Glc,d18:1,14:0
3.6,0,1600,14,0,Glc,d18:1,14:0
3.8,0,1600,14,0,Glc,d18:1,14:0
4,0,1600,14,0,Glc,d18:1,14:0
4.2,0,1600,14,0,Glc,d18:1,14:0
4.4,0,1600,14,0,Glc,d18:1,14:0
4.6,0,1600,14,0,Glc,d18:1,14:0
4.8,0,1600,14,0,Glc,d18:1,14:0
5,0,1600,14,0,Glc,d18:1,14:0
5.2,0,1600,14,0,Glc,d18:1,14:0
5.4,0,1600,14,0,Glc,d18:1,14:0
5.6,0,1600,14,0,Glc,d18:1,14:0
5.8,0,1600,14,0,Glc,d18:1,14:0
6,0,1600,14,0,Glc,d18:1,14:0
6.2,0,1600,14,0,Glc,d18:1,14:0
6.4,0,1600,14,0,Glc,d18:1,14:0
6.6,0,1600,14,0,Glc,d18:1,14:0
6.8,0,1600,14,0,Glc,d18:1,14:0
7,0,1600,14,0,Glc,d18:1,14:0
7.2,0,1600,14,0,Glc,d18:1,14:0
7.4,0,1600,14,0,Glc,d18:1,14:0
7.6,0,1600,14,0,Glc,d18:1,14:0
7.8,0,1600,14,0,Glc,d18:1,14:0
8,0,1600,14,0,Glc,d18:1,14:0
8.2,0,1600,14,0,Glc,d18:1,14:0
8.4,0,1600,14,0,Glc,d18:1,14:0
8.6,0,1600,14,0,Glc,d18:1,14:0
8.8,0,1600,14,0,Glc,d18:1,14:0
9,0,1600,14,0,Glc,d18:1,14:0
9.2,0,1600,14,0,Glc,d18:1,14:0
9.4,0,1600,14,0,Glc,d18:1,14:0
9.6,0,1600,14,0,Glc,d18:1,14:0
9.8,0,1600,14,0,Glc,d18:1,14:0
10,0,1600,14,0,Glc,d18:1,14:0
-10,0,1700,14,0,Glc,d18:1,14:0
-9.8,0,1700,14,0,Glc,d18:1,14:0
-9.6,0,1700,14,0,Glc,d18:1,14:0
-9.4,0,1700,14,0,Glc,d18:1,14:0
-9.2,0,1700,14,0,Glc,d18:1,14:0
-9,0,1700,14,0,Glc,d18:1,14:0
-8.8,0,1700,14,0,Glc,d18:1,14:0
-8.6,0,1700,14,0,Glc,d18:1,14:0
-8.4,0,1700,14,0,Glc,d18:1,14:0
-8.2,0,1700,14,0,Glc,d18:1,14:0
-8,0,1700,14,0,Glc,d18:1,14:0
-7.8,0,1700,14,0,Glc,d18:1,14:0
-7.6,0,1700,14,0,Glc,d18:1,14:0
-7.4,0,1700,14,0,Glc,d18:1,14:0
-7.2,0,1700,14,0,Glc,d18:1,14:0
-7,0,1700,14,0,Glc,d18:1,14:0
-6.8,0,1700,14,0,Glc,d18:1,14:0
-6.6,0,1700,14,0,Glc,d18:1,14:0
-6.4,0,1700,14,0,Glc,d18:1,14:0
-6.2,0,1700,14,0,Glc,d18:1,14:0
-6,0,1700,14,0,Glc,d18:1,14:0
-5.8,0,1700,14,0,Glc,d18:1,14:0
-5.6,0,1700,14,0,Glc,d18:1,14:0
-5.4,0,1700,14,0,Glc,d18:1,14:0
-5.2,0,1700,14,0,Glc,d18:1,14:0
-5,0,1700,14,0,Glc,d18:1,14:0
-4.8,0,1700,14,0,Glc,d18:1,14:0
-4.6,0,1700,14,0,Glc,d18:1,14:0
-4.4,0,1700,14,0,Glc,d18:1,14:0
-4.2,0,1700,14,0,Glc,d18:1,14:0
-4,0,1700,14,0,Glc,d18:1,14:0
-3.8,0,1700,14,0,Glc,d18:1,14:0
-3.6,0,1700,14,0,Glc,d18:1,14:0
-3.4,0,1700,14,0,Glc,d18:1,14:0
-3.2,0,1700,14,0,Glc,d18:1,14:0
-3,0,1700,14,0,Glc,d18:1,14:0
-2.8,0,1700,14,0,Glc,d18:1,14:0
-2.6,0,1700,14,0,Glc,d18:1,14:0
-2.4,0,1700,14,0,Glc,d18:1,14:0
-2.2,0,1700,14,0,Glc,d18:1,14:0
-2,0,1700,14,0,Glc,d18:1,14:0
-1.8,100,1700,14,0,Glc,d18:1,14:0
-1.6,800,1700,14,0,Glc,d18:1,14:0
-1.4,1720,1700,14,0,Glc,d18:1,14:0
-1.2,3340,1700,14,0,Glc,d18:1,14:0
-1,6440,1700,14,0,Glc,d18:1,14:0
-0.8,7760,1700,14,0,Glc,d18:1,14:0
-0.6,6300,1700,14,0,Glc,d18:1,14:0
-0.4,6200,1700,14,0,Glc,d18:1,14:0
-0.2,4420,1700,14,0,Glc,d18:1,14:0
0,3180,1700,14,0,Glc,d18:1,14:0
0.2,1360,1700,14,0,Glc,d18:1,14:0
0.4,540,1700,14,0,Glc,d18:1,14:0
0.6,120,1700,14,0,Glc,d18:1,14:0
0.8,0,1700,14,0,Glc,d18:1,14:0
1,20,1700,14,0,Glc,d18:1,14:0
1.2,0,1700,14,0,Glc,d18:1,14:0
1.4,0,1700,14,0,Glc,d18:1,14:0
1.6,0,1700,14,0,Glc,d18:1,14:0
1.8,0,1700,14,0,Glc,d18:1,14:0
2,0,1700,14,0,Glc,d18:1,14:0
2.2,0,1700,14,0,Glc,d18:1,14:0
2.4,0,1700,14,0,Glc,d18:1,14:0
2.6,0,1700,14,0,Glc,d18:1,14:0
2.8,0,1700,14,0,Glc,d18:1,14:0
3,0,1700,14,0,Glc,d18:1,14:0
3.2,0,1700,14,0,Glc,d18:1,14:0
3.4,0,1700,14,0,Glc,d18:1,14:0
3.6,0,1700,14,0,Glc,d18:1,14:0
3.8,0,1700,14,0,Glc,d18:1,14:0
4,0,1700,14,0,Glc,d18:1,14:0
4.2,0,1700,14,0,Glc,d18:1,14:0
4.4,0,1700,14,0,Glc,d18:1,14:0
4.6,0,1700,14,0,Glc,d18:1,14:0
4.8,0,1700,14,0,Glc,d18:1,14:0
5,0,1700,14,0,Glc,d18:1,14:0
5.2,0,1700,14,0,Glc,d18:1,14:0
5.4,0,1700,14,0,Glc,d18:1,14:0
5.6,0,1700,14,0,Glc,d18:1,14:0
5.8,0,1700,14,0,Glc,d18:1,14:0
6,0,1700,14,0,Glc,d18:1,14:0
6.2,0,1700,14,0,Glc,d18:1,14:0
6.4,0,1700,14,0,Glc,d18:1,14:0
6.6,0,1700,14,0,Glc,d18:1,14:0
6.8,0,1700,14,0,Glc,d18:1,14:0
7,0,1700,14,0,Glc,d18:1,14:0
7.2,0,1700,14,0,Glc,d18:1,14:0
7.4,0,1700,14,0,Glc,d18:1,14:0
7.6,0,1700,14,0,Glc,d18:1,14:0
7.8,0,1700,14,0,Glc,d18:1,14:0
8,0,1700,14,0,Glc,d18:1,14:0
8.2,0,1700,14,0,Glc,d18:1,14:0
8.4,0,1700,14,0,Glc,d18:1,14:0
8.6,0,1700,14,0,Glc,d18:1,14:0
8.8,0,1700,14,0,Glc,d18:1,14:0
9,0,1700,14,0,Glc,d18:1,14:0
9.2,0,1700,14,0,Glc,d18:1,14:0
9.4,0,1700,14,0,Glc,d18:1,14:0
9.6,0,1700,14,0,Glc,d18:1,14:0
9.8,0,1700,14,0,Glc,d18:1,14:0
10,0,1700,14,0,Glc,d18:1,14:0
-10,0,1800,14,0,Glc,d18:1,14:0
-9.8,0,1800,14,0,Glc,d18:1,14:0
-9.6,0,1800,14,0,Glc,d18:1,14:0
-9.4,0,1800,14,0,Glc,d18:1,14:0
-9.2,0,1800,14,0,Glc,d18:1,14:0
-9,0,1800,14,0,Glc,d18:1,14:0
-8.8,0,1800,14,0,Glc,d18:1,14:0
-8.6,0,1800,14,0,Glc,d18:1,14:0
-8.4,0,1800,14,0,Glc,d18:1,14:0
-8.2,0,1800,14,0,Glc,d18:1,14:0
-8,0,1800,14,0,Glc,d18:1,14:0
-7.8,0,1800,14,0,Glc,d18:1,14:0
-7.6,0,1800,14,0,Glc,d18:1,14:0
-7.4,0,1800,14,0,Glc,d18:1,14:0
-7.2,0,1800,14,0,Glc,d18:1,14:0
-7,0,1800,14,0,Glc,d18:1,14:0
-6.8,0,1800,14,0,Glc,d18:1,14:0
-6.6,0,1800,14,0,Glc,d18:1,14:0
-6.4,0,1800,14,0,Glc,d18:1,14:0
-6.2,0,1800,14,0,Glc,d18:1,14:0
-6,0,1800,14,0,Glc,d18:1,14:0
-5.8,0,1800,14,0,Glc,d18:1,14:0
-5.6,0,1800,14,0,Glc,d18:1,14:0
-5.4,0,1800,14,0,Glc,d18:1,14:0
-5.2,0,1800,14,0,Glc,d18:1,14:0
-5,0,1800,14,0,Glc,d18:1,14:0
-4.8,0,1800,14,0,Glc,d18:1,14:0
-4.6,0,1800,14,0,Glc,d18:1,14:0
-4.4,0,1800,14,0,Glc,d18:1,14:0
-4.2,0,1800,14,0,Glc,d18:1,14:0
-4,0,1800,14,0,Glc,d18:1,14:0
-3.8,0,1800,14,0,Glc,d18:1,14:0
-3.6,0,1800,14,0,Glc,d18:1,14:0
-3.4,0,1800,14,0,Glc,d18:1,14:0
-3.2,0,1800,14,0,Glc,d18:1,14:0
-3,0,1800,14,0,Glc,d18:1,14:0
-2.8,0,1800,14,0,Glc,d18:1,14:0
-2.6,0,1800,14,0,Glc,d18:1,14:0
-2.4,0,1800,14,0,Glc,d18:1,14:0
-2.2,0,1800,14,0,Glc,d18:1,14:0
-2,0,1800,14,0,Glc,d18:1,14:0
-1.8,220,1800,14,0,Glc,d18:1,14:0
-1.6,720,1800,14,0,Glc,d18:1,14:0
-1.4,2640,1800,14,0,Glc,d18:1,14:0
-1.2,5300,1800,14,0,Glc,d18:1,14:0
-1,6480,1800,14,0,Glc,d18:1,14:0
-0.8,6820,1800,14,0,Glc,d18:1,14:0
-0.6,4700,1800,14,0,Glc,d18:1,14:0
-0.4,4040,1800,14,0,Glc,d18:1,14:0
-0.2,1740,1800,14,0,Glc,d18:1,14:0
0,1440,1800,14,0,Glc,d18:1,14:0
0.2,640,1800,14,0,Glc,d18:1,14:0
0.4,80,1800,14,0,Glc,d18:1,14:0
0.6,0,1800,14,0,Glc,d18:1,14:0
0.8,0,1800,14,0,Glc,d18:1,14:0
1,0,1800,14,0,Glc,d18:1,14:0
1.2,0,1800,14,0,Glc,d18:1,14:0
1.4,0,1800,14,0,Glc,d18:1,14:0
1.6,0,1800,14,0,Glc,d18:1,14:0
1.8,0,1800,14,0,Glc,d18:1,14:0
2,0,1800,14,0,Glc,d18:1,14:0
2.2,0,1800,14,0,Glc,d18:1,14:0
2.4,0,1800,14,0,Glc,d18:1,14:0
2.6,0,1800,14,0,Glc,d18:1,14:0
2.8,0,1800,14,0,Glc,d18:1,14:0
3,0,1800,14,0,Glc,d18:1,14:0
3.2,0,1800,14,0,Glc,d18:1,14:0
3.4,0,1800,14,0,Glc,d18:1,14:0
3.6,0,1800,14,0,Glc,d18:1,14:0
3.8,0,1800,14,0,Glc,d18:1,14:0
4,0,1800,14,0,Glc,d18:1,14:0
4.2,0,1800,14,0,Glc,d18:1,14:0
4.4,0,1800,14,0,Glc,d18:1,14:0
4.6,0,1800,14,0,Glc,d18:1,14:0
4.8,0,1800,14,0,Glc,d18:1,14:0
5,0,1800,14,0,Glc,d18:1,14:0
5.2,0,1800,14,0,Glc,d18:1,14:0
5.4,0,1800,14,0,Glc,d18:1,14:0
5.6,0,1800,14,0,Glc,d18:1,14:0
5.8,0,1800,14,0,Glc,d18:1,14:0
6,0,1800,14,0,Glc,d18:1,14:0
6.2,0,1800,14,0,Glc,d18:1,14:0
6.4,0,1800,14,0,Glc,d18:1,14:0
6.6,0,1800,14,0,Glc,d18:1,14:0
6.8,0,1800,14,0,Glc,d18:1,14:0
7,0,1800,14,0,Glc,d18:1,14:0
7.2,0,1800,14,0,Glc,d18:1,14:0
7.4,0,1800,14,0,Glc,d18:1,14:0
7.6,0,1800,14,0,Glc,d18:1,14:0
7.8,0,1800,14,0,Glc,d18:1,14:0
8,0,1800,14,0,Glc,d18:1,14:0
8.2,0,1800,14,0,Glc,d18:1,14:0
8.4,0,1800,14,0,Glc,d18:1,14:0
8.6,0,1800,14,0,Glc,d18:1,14:0
8.8,0,1800,14,0,Glc,d18:1,14:0
9,0,1800,14,0,Glc,d18:1,14:0
9.2,0,1800,14,0,Glc,d18:1,14:0
9.4,0,1800,14,0,Glc,d18:1,14:0
9.6,0,1800,14,0,Glc,d18:1,14:0
9.8,0,1800,14,0,Glc,d18:1,14:0
10,0,1800,14,0,Glc,d18:1,14:0
-10,0,1900,14,0,Glc,d18:1,14:0
-9.8,0,1900,14,0,Glc,d18:1,14:0
-9.6,0,1900,14,0,Glc,d18:1,14:0
-9.4,0,1900,14,0,Glc,d18:1,14:0
-9.2,0,1900,14,0,Glc,d18:1,14:0
-9,0,1900,14,0,Glc,d18:1,14:0
-8.8,0,1900,14,0,Glc,d18:1,14:0
-8.6,0,1900,14,0,Glc,d18:1,14:0
-8.4,0,1900,14,0,Glc,d18:1,14:0
-8.2,0,1900,14,0,Glc,d18:1,14:0
-8,0,1900,14,0,Glc,d18:1,14:0
-7.8,0,1900,14,0,Glc,d18:1,14:0
-7.6,0,1900,14,0,Glc,d18:1,14:0
-7.4,0,1900,14,0,Glc,d18:1,14:0
-7.2,0,1900,14,0,Glc,d18:1,14:0
-7,0,1900,14,0,Glc,d18:1,14:0
-6.8,0,1900,14,0,Glc,d18:1,14:0
-6.6,0,1900,14,0,Glc,d18:1,14:0
-6.4,0,1900,14,0,Glc,d18:1,14:0
-6.2,0,1900,14,0,Glc,d18:1,14:0
-6,0,1900,14,0,Glc,d18:1,14:0
-5.8,0,1900,14,0,Glc,d18:1,14:0
-5.6,0,1900,14,0,Glc,d18:1,14:0
-5.4,0,1900,14,0,Glc,d18:1,14:0
-5.2,0,1900,14,0,Glc,d18:1,14:0
-5,0,1900,14,0,Glc,d18:1,14:0
-4.8,0,1900,14,0,Glc,d18:1,14:0
-4.6,0,1900,14,0,Glc,d18:1,14:0
-4.4,0,1900,14,0,Glc,d18:1,14:0
-4.2,0,1900,14,0,Glc,d18:1,14:0
-4,0,1900,14,0,Glc,d18:1,14:0
-3.8,0,1900,14,0,Glc,d18:1,14:0
-3.6,0,1900,14,0,Glc,d18:1,14:0
-3.4,0,1900,14,0,Glc,d18:1,14:0
-3.2,0,1900,14,0,Glc,d18:1,14:0
-3,0,1900,14,0,Glc,d18:1,14:0
-2.8,0,1900,14,0,Glc,d18:1,14:0
-2.6,0,1900,14,0,Glc,d18:1,14:0
-2.4,0,1900,14,0,Glc,d18:1,14:0
-2.2,0,1900,14,0,Glc,d18:1,14:0
-2,0,1900,14,0,Glc,d18:1,14:0
-1.8,240,1900,14,0,Glc,d18:1,14:0
-1.6,620,1900,14,0,Glc,d18:1,14:0
-1.4,2680,1900,14,0,Glc,d18:1,14:0
-1.2,4980,1900,14,0,Glc,d18:1,14:0
-1,7020,1900,14,0,Glc,d18:1,14:0
-0.8,9000,1900,14,0,Glc,d18:1,14:0
-0.6,9140,1900,14,0,Glc,d18:1,14:0
-0.4,5280,1900,14,0,Glc,d18:1,14:0
-0.2,4600,1900,14,0,Glc,d18:1,14:0
0,3620,1900,14,0,Glc,d18:1,14:0
0.2,1040,1900,14,0,Glc,d18:1,14:0
0.4,220,1900,14,0,Glc,d18:1,14:0
0.6,80,1900,14,0,Glc,d18:1,14:0
0.8,60,1900,14,0,Glc,d18:1,14:0
1,0,1900,14,0,Glc,d18:1,14:0
1.2,0,1900,14,0,Glc,d18:1,14:0
1.4,0,1900,14,0,Glc,d18:1,14:0
1.6,0,1900,14,0,Glc,d18:1,14:0
1.8,0,1900,14,0,Glc,d18:1,14:0
2,0,1900,14,0,Glc,d18:1,14:0
2.2,0,1900,14,0,Glc,d18:1,14:0
2.4,0,1900,14,0,Glc,d18:1,14:0
2.6,0,1900,14,0,Glc,d18:1,14:0
2.8,0,1900,14,0,Glc,d18:1,14:0
3,0,1900,14,0,Glc,d18:1,14:0
3.2,0,1900,14,0,Glc,d18:1,14:0
3.4,0,1900,14,0,Glc,d18:1,14:0
3.6,0,1900,14,0,Glc,d18:1,14:0
3.8,0,1900,14,0,Glc,d18:1,14:0
4,0,1900,14,0,Glc,d18:1,14:0
4.2,0,1900,14,0,Glc,d18:1,14:0
4.4,0,1900,14,0,Glc,d18:1,14:0
4.6,0,1900,14,0,Glc,d18:1,14:0
4.8,0,1900,14,0,Glc,d18:1,14:0
5,0,1900,14,0,Glc,d18:1,14:0
5.2,0,1900,14,0,Glc,d18:1,14:0
5.4,0,1900,14,0,Glc,d18:1,14:0
5.6,0,1900,14,0,Glc,d18:1,14:0
5.8,0,1900,14,0,Glc,d18:1,14:0
6,0,1900,14,0,Glc,d18:1,14:0
6.2,0,1900,14,0,Glc,d18:1,14:0
6.4,0,1900,14,0,Glc,d18:1,14:0
6.6,0,1900,14,0,Glc,d18:1,14:0
6.8,0,1900,14,0,Glc,d18:1,14:0
7,0,1900,14,0,Glc,d18:1,14:0
7.2,0,1900,14,0,Glc,d18:1,14:0
7.4,0,1900,14,0,Glc,d18:1,14:0
7.6,0,1900,14,0,Glc,d18:1,14:0
7.8,0,1900,14,0,Glc,d18:1,14:0
8,0,1900,14,0,Glc,d18:1,14:0
8.2,0,1900,14,0,Glc,d18:1,14:0
8.4,0,1900,14,0,Glc,d18:1,14:0
8.6,0,1900,14,0,Glc,d18:1,14:0
8.8,0,1900,14,0,Glc,d18:1,14:0
9,0,1900,14,0,Glc,d18:1,14:0
9.2,0,1900,14,0,Glc,d18:1,14:0
9.4,0,1900,14,0,Glc,d18:1,14:0
9.6,0,1900,14,0,Glc,d18:1,14:0
9.8,0,1900,14,0,Glc,d18:1,14:0
10,0,1900,14,0,Glc,d18:1,14:0
-10,0,2000,14,0,Glc,d18:1,14:0
-9.8,0,2000,14,0,Glc,d18:1,14:0
-9.6,0,2000,14,0,Glc,d18:1,14:0
-9.4,0,2000,14,0,Glc,d18:1,14:0
-9.2,0,2000,14,0,Glc,d18:1,14:0
-9,0,2000,14,0,Glc,d18:1,14:0
-8.8,0,2000,14,0,Glc,d18:1,14:0
-8.6,0,2000,14,0,Glc,d18:1,14:0
-8.4,0,2000,14,0,Glc,d18:1,14:0
-8.2,0,2000,14,0,Glc,d18:1,14:0
-8,0,2000,14,0,Glc,d18:1,14:0
-7.8,0,2000,14,0,Glc,d18:1,14:0
-7.6,0,2000,14,0,Glc,d18:1,14:0
-7.4,0,2000,14,0,Glc,d18:1,14:0
-7.2,0,2000,14,0,Glc,d18:1,14:0
-7,0,2000,14,0,Glc,d18:1,14:0
-6.8,0,2000,14,0,Glc,d18:1,14:0
-6.6,0,2000,14,0,Glc,d18:1,14:0
-6.4,0,2000,14,0,Glc,d18:1,14:0
-6.2,0,2000,14,0,Glc,d18:1,14:0
-6,0,2000,14,0,Glc,d18:1,14:0
-5.8,0,2000,14,0,Glc,d18:1,14:0
-5.6,0,2000,14,0,Glc,d18:1,14:0
-5.4,0,2000,14,0,Glc,d18:1,14:0
-5.2,0,2000,14,0,Glc,d18:1,14:0
-5,0,2000,14,0,Glc,d18:1,14:0
-4.8,0,2000,14,0,Glc,d18:1,14:0
-4.6,0,2000,14,0,Glc,d18:1,14:0
-4.4,0,2000,14,0,Glc,d18:1,14:0
-4.2,0,2000,14,0,Glc,d18:1,14:0
-4,0,2000,14,0,Glc,d18:1,14:0
-3.8,0,2000,14,0,Glc,d18:1,14:0
-3.6,0,2000,14,0,Glc,d18:1,14:0
-3.4,0,2000,14,0,Glc,d18:1,14:0
-3.2,0,2000,14,0,Glc,d18:1,14:0
-3,0,2000,14,0,Glc,d18:1,14:0
-2.8,0,2000,14,0,Glc,d18:1,14:0
-2.6,0,2000,14,0,Glc,d18:1,14:0
-2.4,0,2000,14,0,Glc,d18:1,14:0
-2.2,0,2000,14,0,Glc,d18:1,14:0
-2,0,2000,14,0,Glc,d18:1,14:0
-1.8,320,2000,14,0,Glc,d18:1,14:0
-1.6,1540,2000,14,0,Glc,d18:1,14:0
-1.4,3580,2000,14,0,Glc,d18:1,14:0
-1.2,7620,2000,14,0,Glc,d18:1,14:0
-1,9300,2000,14,0,Glc,d18:1,14:0
-0.8,7740,2000,14,0,Glc,d18:1,14:0
-0.6,6420,2000,14,0,Glc,d18:1,14:0
-0.4,4980,2000,14,0,Glc,d18:1,14:0
-0.2,2680,2000,14,0,Glc,d18:1,14:0
0,1300,2000,14,0,Glc,d18:1,14:0
0.2,320,2000,14,0,Glc,d18:1,14:0
0.4,100,2000,14,0,Glc,d18:1,14:0
0.6,0,2000,14,0,Glc,d18:1,14:0
0.8,0,2000,14,0,Glc,d18:1,14:0
1,0,2000,14,0,Glc,d18:1,14:0
1.2,0,2000,14,0,Glc,d18:1,14:0
1.4,0,2000,14,0,Glc,d18:1,14:0
1.6,0,2000,14,0,Glc,d18:1,14:0
1.8,0,2000,14,0,Glc,d18:1,14:0
2,0,2000,14,0,Glc,d18:1,14:0
2.2,0,2000,14,0,Glc,d18:1,14:0
2.4,0,2000,14,0,Glc,d18:1,14:0
2.6,0,2000,14,0,Glc,d18:1,14:0
2.8,0,2000,14,0,Glc,d18:1,14:0
3,0,2000,14,0,Glc,d18:1,14:0
3.2,0,2000,14,0,Glc,d18:1,14:0
3.4,0,2000,14,0,Glc,d18:1,14:0
3.6,0,2000,14,0,Glc,d18:1,14:0
3.8,0,2000,14,0,Glc,d18:1,14:0
4,0,2000,14,0,Glc,d18:1,14:0
4.2,0,2000,14,0,Glc,d18:1,14:0
4.4,0,2000,14,0,Glc,d18:1,14:0
4.6,0,2000,14,0,Glc,d18:1,14:0
4.8,0,2000,14,0,Glc,d18:1,14:0
